code,description,fileIndex,gstPercent,orderedQuantity,orderedUnitPrice,orderedTotalUnitPrice,orderedPrice,orderedTotalPrice,quantity,unitPrice,totalUnitPrice,price,totalPrice,brand,packSize,unitOfMeasure
,MAINLAND MOZ2 SHRED 2KG,104,0.0,48.0,15.95,15.95,765.6,765.6,48.0,15.95,15.95,765.6,765.6,,,
,MLAND SWISS SLICE 1KG(10,104,0.0,1.0,17.6,17.6,17.6,17.6,1.0,17.6,17.6,17.6,17.6,,,
,YEAST DRY ANGEST S00G,104,0.0,8.0,2.5,2.5,20.0,20.0,8.0,2.5,2.5,20.0,20.0,,,
,THICK CREAM 5L STL,105,0.0,4.0,17.0,17.0,68.0,68.0,4.0,17.0,17.0,68.0,68.0,,,
,SLICED PEPERONI 1KG,105,0.0,8.0,12.25,12.25,98.0,98.0,8.0,12.25,12.25,98.0,98.0,,,
,SHRED HAM JULIENNE CUT 2,105,0.0,18.0,12.0,12.0,216.0,216.0,18.0,12.0,12.0,216.0,216.0,,,
,BAM FRESH BASIL PEST02LT,105,0.0,2.0,22.95,22.95,45.9,45.9,2.0,22.95,22.95,45.9,45.9,,,
,CRUSHED TOMATOES RIV 10K,105,0.0,4.0,18.29,18.29,73.16,73.16,4.0,18.29,18.29,73.16,73.16,,,
,HEINZ TOMATO PASTE 3.15K,105,0.0,2.0,9.95,9.95,19.9,19.9,2.0,9.95,9.95,19.9,19.9,,,
,P/APPLE PIZZA CUT SY 3KG,105,0.0,12.0,6.2,6.2,74.4,74.4,12.0,6.2,6.2,74.4,74.4,,,
,GLOVES LG VINYL C-GVQ003,105,10.0,2.0,2.9,3.19,5.8,6.38,2.0,2.9,3.19,5.8,6.38,,,
,GLOVES MD VINYL C-GV0002,105,10.0,2.0,2.9,3.19,5.8,6.38,2.0,2.9,3.19,5.8,6.38,,,
,GLOVE XTR.LARGE PK10G PO,105,10.0,4.0,2.9,3.19,11.6,12.76,4.0,2.9,3.19,11.6,12.76,,,
,MAINLAND MOZZ SHRED 2KG,105,0.0,48.0,15.95,15.95,765.6,765.6,48.0,15.95,15.95,765.6,765.6,,,
,MLAND SWISS SLICE 1KG'10,105,0.0,2.0,17.6,17.6,35.2,35.2,2.0,17.6,17.6,35.2,35.2,,,
,YEAST DRY ANGEST SOOG,105,0.0,20.0,2.5,2.5,50.0,50.0,20.0,2.5,2.5,50.0,50.0,,,
,B/S YOGURT GREEK 10KG,105,0.0,1.0,28.95,28.95,28.95,28.95,1.0,28.95,28.95,28.95,28.95,,,
,SALAMI HUNGARIAN 1.5 KG,105,0.0,4.0,20.95,20.95,83.8,83.8,4.0,20.95,20.95,83.8,83.8,,,
,CW BAKERS FLOUR 12.5KG,106,0.0,14.0,12.75,12.75,178.5,178.5,14.0,12.75,12.75,178.5,178.5,,,
,A YAM COCONUT CREAM 400ML,106,0.0,24.0,2.9,2.9,69.6,69.6,24.0,2.9,2.9,69.6,69.6,,,
,MUTTI HERB SAUCE 4LT(3),106,0.0,3.0,10.5,10.5,31.5,31.5,3.0,10.5,10.5,31.5,31.5,,,
,JALAPENOS SLICED A10 TIN,106,0.0,1.0,8.95,8.95,8.95,8.95,1.0,8.95,8.95,8.95,8.95,,,
,SLICED PEPERONl - HANS 1,106,0.0,7.0,12.25,12.25,85.75,85.75,7.0,12.25,12.25,85.75,85.75,,,
,CRUSHED TOMATOES RIV 10K,106,0.0,2.0,18.29,18.29,36.58,36.58,2.0,18.29,18.29,36.58,36.58,,,
,CHAMPIGNONS PIECE &STEM2,106,0.0,3.0,10.95,10.95,32.85,32.85,3.0,10.95,10.95,32.85,32.85,,,
,PIECES RAW CASHEW 1KG,106,0.0,1.0,12.6,12.6,12.6,12.6,1.0,12.6,12.6,12.6,12.6,,,
,GLOVES LG VINYL C-GVOOOG,106,10.0,2.0,2.9,3.19,5.8,6.38,2.0,2.9,3.19,5.8,6.38,,,
,GLOVES MO VINYL C-GV0002,106,10.0,1.0,2.9,3.19,2.9,3.19,1.0,2.9,3.19,2.9,3.19,,,
,GLOVE XTR LARGE PK100 PO,106,10.0,6.0,2.9,3.19,17.4,19.14,6.0,2.9,3.19,17.4,19.14,,,
,MAINLAND MOZZ SHRED 2KG,106,0.0,48.0,15.95,15.95,765.6,765.6,48.0,15.95,15.95,765.6,765.6,,,
,CW BAKERS FLOUR 12.5KG,107,0.0,8.0,12.75,12.75,102.0,102.0,8.0,12.75,12.75,102.0,102.0,,,
,MUTTI HERB SAUCE 4LT(3),107,0.0,3.0,10.5,10.5,31.5,31.5,3.0,10.5,10.5,31.5,31.5,,,
,SLICED PEPERONI - HANS 1,107,0.0,8.0,12.25,12.25,98.0,98.0,6.0,12.25,12.25,73.5,73.5,,,
,CW LAUNDRY LIOUID SLT -,107,10.0,1.0,12.5,13.75,12.5,13.75,1.0,12.5,13.75,12.5,13.75,,,
,ANCHOVIES 720GM TIN,107,0.0,2.0,10.25,10.25,20.5,20.5,2.0,10.25,10.25,20.5,20.5,,,
,PIECES RAW CASHEW 1KG,107,0.0,2.0,12.6,12.6,25.2,25.2,2.0,12.6,12.6,25.2,25.2,,,
,MOROCCAN SEASONING 1 KG,107,0.0,1.0,12.5,12.5,12.5,12.5,1.0,12.5,12.5,12.5,12.5,,,
,GLOVES LG VINYL C-GVOOOS,107,10.0,2.0,2.9,3.19,5.8,6.38,2.0,2.9,3.19,5.8,6.38,,,
,GLOVES MD VINYL C-GV0002,107,10.0,2.0,2.9,3.19,5.8,6.38,2.0,2.9,3.19,5.8,6.38,,,
,GLOVE XTR LARGE PK100 PO,107,10.0,5.0,2.9,3.19,14.5,15.95,5.0,2.9,3.19,14.5,15.95,,,
,HD WIPES BL ROLL 85 C-Wh,107,10.0,1.0,10.9,11.99,10.9,11.99,1.0,10.9,11.99,10.9,11.99,,,
,MAINLAND MOZ2 SHRED 2KG,107,0.0,54.0,15.95,15.95,861.3,861.3,54.0,15.95,15.95,861.3,861.3,,,
,CW BAKERS FLOUR 12.5KG,108,0.0,6.0,12.75,12.75,76.5,76.5,6.0,12.75,12.75,76.5,76.5,,,
,JALAPENOS SLICED A10 TIN,108,0.0,1.0,8.95,8.95,8.95,8.95,1.0,8.95,8.95,8.95,8.95,,,
,SLICED PEPERONI • HANS 1,108,0.0,5.0,12.25,12.25,61.25,61.25,6.0,12.25,12.25,73.5,73.5,,,
,ANCHOVIES 720GM TIN,108,0.0,2.0,10.25,10.25,20.5,20.5,2.0,10.25,10.25,20.5,20.5,,,
,PIECES RAW CASHEW 1KG,108,0.0,2.0,12.6,12.6,25.2,25.2,2.0,12.6,12.6,25.2,25.2,,,
,GLOVES LG VINYL C-GVOOOS,108,10.0,1.0,2.9,3.19,2.9,3.19,1.0,2.9,3.19,2.9,3.19,,,
,GLOVES MD VINYL C-GV0002,108,10.0,1.0,2.9,3.19,2.9,3.19,1.0,2.9,3.19,2.9,3.19,,,
,GLOVE XTR/LARGE PK100 PO,108,10.0,5.0,2.9,3.19,14.5,15.95,5.0,2.9,3.19,14.5,15.95,,,
,MAINLAND MOZZ SHRED 2KG,108,0.0,54.0,15.95,15.95,861.3,861.3,54.0,15.95,15.95,861.3,861.3,,,
,SALAMI HUNGARIAN 1.5 KG,108,0.0,2.0,20.95,20.95,41.9,41.9,2.0,20.95,20.95,41.9,41.9,,,
,CW BAKERS FLOUR 12.5KG,109,0.0,14.0,12.75,12.75,178.5,178.5,14.0,12.75,12.75,178.5,178.5,,,
,AYAM COCONUT CREAM 400ML,109,0.0,24.0,2.9,2.9,69.6,69.6,24.0,2.9,2.9,69.6,69.6,,,
,MUTTI HERB SAUCE 4LT<3),109,0.0,3.0,10.5,10.5,31.5,31.5,3.0,10.5,10.5,31.5,31.5,,,
,JALAPENOS SLICED A10 TIN,109,0.0,1.0,8.95,8.95,8.95,8.95,1.0,8.95,8.95,8.95,8.95,,,
,SLICED PEPERONI - HANS 1,109,0.0,7.0,12.25,12.25,85.75,85.75,7.0,12.25,12.25,85.75,85.75,,,
,CRUSHED TOMATOES RIV TDK,109,0.0,2.0,18.29,18.29,36.58,36.58,2.0,18.29,18.29,36.58,36.58,,,
,CHAMPIGNONS PIECE &STEM2,109,0.0,3.0,10.95,10.95,32.85,32.85,3.0,10.95,10.95,32.85,32.85,,,
,PIECES RAW CASHEW 1KG,109,0.0,1.0,12.6,12.6,12.6,12.6,1.0,12.6,12.6,12.6,12.6,,,
,GLOVES LG VINYL C-GV0003,109,10.0,2.0,2.9,3.19,5.8,6.38,2.0,2.9,3.19,5.8,6.38,,,
,GLOVES MD VINYL C-GV0002,109,10.0,1.0,2.9,3.19,2.9,3.19,1.0,2.9,3.19,2.9,3.19,,,
,GLOVE XTR LARGE PK100 PO,109,10.0,6.0,2.9,3.19,17.4,19.14,6.0,2.9,3.19,17.4,19.14,,,
,MAINLAND MOZZ SHRED 2KG,109,0.0,48.0,15.95,15.95,765.6,765.6,48.0,15.95,15.95,765.6,765.6,,,
,THICK CREAM 5L BTL,110,0.0,3.0,17.0,17.0,51.0,51.0,3.0,17.0,17.0,51.0,51.0,,,
,JALAPENOS SLICED A10 TIN,110,0.0,1.0,6.5,6.5,6.5,6.5,1.0,6.5,6.5,6.5,6.5,,,
,SLICED PEPEROHI - HANS 1,110,0.0,5.0,12.25,12.25,61.25,61.25,5.0,12.25,12.25,61.25,61.25,,,
,BAM FRESH BASIL PEST02LT,110,0.0,1.0,22.95,22.95,22.95,22.95,1.0,22.95,22.95,22.95,22.95,,,
,CW LAUNDRY LIQUID SLT,110,10.0,1.0,12.5,13.75,12.5,13.75,1.0,12.5,13.75,12.5,13.75,,,
,CRUSHED TOMATOES RIV 10K,110,0.0,4.0,18.29,18.29,73.16,73.16,4.0,18.29,18.29,73.16,73.16,,,
,ANCHOVIES 720GM TIN,110,0.0,1.0,10.25,10.25,10.25,10.25,1.0,10.25,10.25,10.25,10.25,,,
,P APPLE PIZZA CUT SY 3KG,110,0.0,15.0,6.2,6.2,93.0,93.0,15.0,6.2,6.2,93.0,93.0,,,
,GLOVES LG VINYL C-GVOOOO,110,10.0,2.0,2.9,3.19,5.8,6.38,2.0,2.9,3.19,5.8,6.38,,,
,GLOVES MD VINYL C-GV0OO2,110,10.0,2.0,2.9,3.19,5.8,6.38,2.0,2.9,3.19,5.8,6.38,,,
,GLOVE XTR LARGE PK1O0 PC,110,10.0,2.0,2.9,3.19,5.8,6.38,2.0,2.9,3.19,5.8,6.38,,,
,MAINLAND MOZZ SHRED 2KG,110,0.0,23.0,15.95,15.95,366.85,366.85,23.0,15.95,15.95,366.85,366.85,,,
,MLAND SWISS SLICE 1KG(10,110,0.0,2.0,17.6,17.6,35.2,35.2,2.0,17.6,17.6,35.2,35.2,,,
,THICK CREAM 5L BTL,111,0.0,3.0,17.0,17.0,51.0,51.0,3.0,17.0,17.0,51.0,51.0,,,
,CW BAKERS FLOUR 12.5KG,111,0.0,14.0,12.75,12.75,178.5,178.5,14.0,12.75,12.75,178.5,178.5,,,
,JALAPENOS SLICED A10 TIN,111,0.0,1.0,6.5,6.5,6.5,6.5,1.0,6.5,6.5,6.5,6.5,,,
,SLICED PEPERONI - HANS 1,111,0.0,7.0,12.25,12.25,85.75,85.75,7.0,12.25,12.25,85.75,85.75,,,
,BAM FRESH BASIL PEST02LT,111,0.0,1.0,22.95,22.95,22.95,22.95,1.0,22.95,22.95,22.95,22.95,,,
,AIOLI GARLIC SAUCE 1KG,111,0.0,1.0,9.75,9.75,9.75,9.75,1.0,9.75,9.75,9.75,9.75,,,
,FRENCH M HOLLANDAISE SAU,111,0.0,1.0,8.95,8.95,8.95,8.95,1.0,8.95,8.95,8.95,8.95,,,
,CW LAUNDRY LIQUID 5LT *,111,10.0,1.0,12.5,13.75,12.5,13.75,1.0,12.5,13.75,12.5,13.75,,,
,CRUSHED TOMATOES RIV 10K,111,0.0,4.0,18.29,18.29,73.16,73.16,4.0,18.29,18.29,73.16,73.16,,,
,WOMBAT CAESAR DRESSING 1,111,0.0,1.0,7.2,7.2,7.2,7.2,1.0,7.2,7.2,7.2,7.2,,,
,GLOVES LG VINYL C-GV0003,111,10.0,1.0,2.9,3.19,2.9,3.19,1.0,2.9,3.19,2.9,3.19,,,
,GLOVES MD VINYL C-GV0002,111,10.0,1.0,2.9,3.19,2.9,3.19,1.0,2.9,3.19,2.9,3.19,,,
,ROLL TOWEL PREM BOX (1SX,111,10.0,1.0,53.6,58.96,53.6,58.96,1.0,53.6,58.96,53.6,58.96,,,
,GLOVE XTR LARGE PK100 PO,111,10.0,7.0,2.9,3.19,20.3,22.33,7.0,2.9,3.19,20.3,22.33,,,
,MAINLAND MOZZ SHRED 2KG,111,0.0,46.0,15.95,15.95,733.7,733.7,48.0,15.95,15.95,765.6,765.6,,,
,MLAND SWISS SLICE 1KG(10,111,0.0,2.0,17.6,17.6,35.2,35.2,2.0,17.6,17.6,35.2,35.2,,,
,B/S YOGURT GREEK 10KG,111,0.0,1.0,30.95,30.95,30.95,30.95,1.0,30.95,30.95,30.95,30.95,,,
,THICK CREAM 5L BTL,112,0.0,3.0,17.0,17.0,51.0,51.0,3.0,17.0,17.0,51.0,51.0,,,
,CW BAKERS FLOUR 12.5KG,112,0.0,12.0,12.75,12.75,153.0,153.0,12.0,12.75,12.75,153.0,153.0,,,
,AYAM COCONUT CREAM 400ML,112,0.0,12.0,2.9,2.9,34.8,34.8,12.0,2.9,2.9,34.8,34.8,,,
,SLICED PEPERONI - HANS 1,112,0.0,8.0,12.25,12.25,98.0,98.0,8.0,12.25,12.25,98.0,98.0,,,
,BAM FRESH BASIL PESTQ2LT,112,0.0,1.0,22.95,22.95,22.95,22.95,1.0,22.95,22.95,22.95,22.95,,,
,CRUSHED TOMATOES RIV 10K,112,0.0,4.0,18.29,18.29,73.16,73.16,4.0,18.29,18.29,73.16,73.16,,,
,ANCHOVIES 720GM TIN,112,0.0,1.0,10.25,10.25,10.25,10.25,1.0,10.25,10.25,10.25,10.25,,,
,GLOVES LG VINYL C-GV0003,112,10.0,2.0,2.9,3.19,5.8,6.38,2.0,2.9,3.19,5.8,6.38,,,
,GLOVES MD VINYL C-GV0OO2,112,10.0,2.0,2.9,3.19,5.8,6.38,2.0,2.9,3.19,5.8,6.38,,,
,GLOVE XTR'LARGE PK100 PO,112,10.0,5.0,2.9,3.19,14.5,15.95,5.0,2.9,3.19,14.5,15.95,,,
,MAINLAND MOZZ SHRED 2KG,112,0.0,54.0,15.95,15.95,861.3,861.3,54.0,15.95,15.95,861.3,861.3,,,
,MLAND SWISS SLICE 1KG(10,112,0.0,2.0,17.6,17.6,35.2,35.2,2.0,17.6,17.6,35.2,35.2,,,
,YEAST DRY ANGEST 500G,112,0.0,20.0,2.5,2.5,50.0,50.0,20.0,2.5,2.5,50.0,50.0,,,
,THICK CREAM 5L STL,113,0.0,4.0,17.0,17.0,68.0,68.0,4.0,17.0,17.0,68.0,68.0,,,
,CW BAKERS FLOUR 12.5KG,113,0.0,8.0,12.75,12.75,102.0,102.0,8.0,12.75,12.75,102.0,102.0,,,
,AY AM COCONUT CREAM 400ML,113,0.0,12.0,2.9,2.9,34.8,34.8,12.0,2.9,2.9,34.8,34.8,,,
,JALAPEN05 SLICED A10 TIN,113,0.0,2.0,6.5,6.5,13.0,13.0,2.0,6.5,6.5,13.0,13.0,,,
,SLICED PEPERONI • HANS 1,113,0.0,7.0,12.25,12.25,85.75,85.75,7.0,12.25,12.25,85.75,85.75,,,
,BAM FRESH BASIL PESTQ2LT,113,0.0,2.0,22.95,22.95,45.9,45.9,2.0,22.95,22.95,45.9,45.9,,,
,CRUSHED TOMATOES RIV 1QK,113,0.0,4.0,18.29,18.29,73.16,73.16,4.0,18.29,18.29,73.16,73.16,,,
,PIECES RAW CASHEW 1KG,113,0.0,2.0,12.6,12.6,25.2,25.2,2.0,12.6,12.6,25.2,25.2,,,
,MOROCCAN SEASONING 1KG,113,0.0,2.0,12.5,12.5,25.0,25.0,2.0,12.5,12.5,25.0,25.0,,,
,HEINZ TOMATO PASTE 3.1 SK,113,0.0,2.0,9.95,9.95,19.9,19.9,2.0,9.95,9.95,19.9,19.9,,,
,GLOVES LG VINYL C-GV0003,113,10.0,2.0,2.9,3.19,5.8,6.38,2.0,2.9,3.19,5.8,6.38,,,
,GLOVES MB VINYL C-GVOOC2,113,10.0,1.0,2.9,3.19,2.9,3.19,1.0,2.9,3.19,2.9,3.19,,,
,TEASPOON WHITE (TOO),113,10.0,3.0,1.38,1.518,4.14,4.554,3.0,1.38,1.518,4.1364,4.55,,,
,GLOVE XTRLARGE PK100 PO,113,10.0,6.0,2.9,3.19,17.4,19.14,6.0,2.9,3.19,17.4,19.14,,,
,MAINLAND MOZZ SHRED 2KG,113,0.0,48.0,15.95,15.95,765.6,765.6,48.0,15.95,15.95,765.6,765.6,,,
,MLAND SWISS SLICE 1KG(10,113,0.0,2.0,17.6,17.6,35.2,35.2,2.0,17.6,17.6,35.2,35.2,,,
,B/S YOGURT GREEK 10KG,113,0.0,1.0,28.95,28.95,28.95,28.95,1.0,28.95,28.95,28.95,28.95,,,
