code,description,fileIndex,gstPercent,orderedQuantity,orderedUnitPrice,orderedTotalUnitPrice,orderedPrice,orderedTotalPrice,quantity,unitPrice,totalUnitPrice,price,totalPrice,brand,packSize,unitOfMeasure
129140,Garlic Minced Fresh,0,0.0,3.0,15.68,15.68,47.04,47.04,3,26.9935670801,26.9935670801,80.9807012403,80.9807012403,,,
64996,Chocolate Buttons Milk,0,0.0,2.0,11.54,11.54,23.08,23.08,1,21.7928711373,21.7928711373,21.7928711373,21.7928711373,,,
102293,Cheesecake Caramel Swirl Pre Cut 16's 1-272,0,10.0,1.7,48.36,53.196,82.212,90.4332,1.7,48.36,53.196,82.212,90.4332,,,
36205,Olives Black Sliced,0,0.0,16.0,8.96,8.96,143.36,143.36,15,8.96,8.96,134.4,134.4,,,
55748,Seeds Cumin Whole,0,0.0,1.0,19.81,19.81,19.81,19.81,1,19.81,19.81,19.81,19.81,,,
22945,Cheese Slices Light & Tasty,0,0.0,2.0,22.45,22.45,44.9,44.9,2,22.45,22.45,44.9,44.9,,,
110563,Coconut Cream,0,0.0,1.5,2.14,2.14,3.21,3.21,0.5,2.14,2.14,1.07,1.07,,,
80892,Pudding Self Saucing Blackberry,0,0.0,3.0,108.24,108.24,324.72,324.72,2,108.24,108.24,216.48,216.48,,,
52754,Vinegar White Wine,1,0.0,0.4,3.98,3.98,1.592,1.592,0.4,3.98,3.98,1.592,1.592,,,
48742,Sauce Soy Dark Superior,1,0.0,3.0,8.78,8.78,26.34,26.34,3,8.78,8.78,26.34,26.34,,,
123805,Hash Browns Triangles Mini,1,0.0,2.0,9.52,9.52,19.04,19.04,2,9.52,9.52,19.04,19.04,,,
121055,Food Pail 650ml 22oz Printed,1,10.0,3.0,112.22,123.442,336.66,370.326,3,112.22,123.442,336.66,370.326,,,
129564,Nectar Apricot,1,10.0,0.6,2.84,3.124,1.704,1.8744,0.6,2.84,3.124,1.704,1.8744,,,
156331,Sauce Cheese,1,0.0,10.0,9.52,9.52,95.2,95.2,10,9.52,9.52,95.2,95.2,,,
34914,Paper Chinese Greaseproof Half 400x330mm,1,10.0,4.0,20.62,22.682,82.48,90.728,4,20.62,22.682,82.48,90.728,,,
159158,Straws Plastic Flexi Black 21cm,2,10.0,2.6,7.07,7.777,18.382,20.22,1.6,7.07,7.777,11.312,12.4432,,500'S,
122026,Tart P/c Chocolate Macadamia 1-843,2,10.0,3.0,21.03,23.133,63.09,69.399,3,21.03,23.133,63.09,69.399,,6x110 gr,
137846,Napkins 1 Ply Lunch Natural Brown,2,10.0,5.0,6.67,7.337,33.35,36.685,5,6.67,7.337,33.35,36.685,,500'S,
40750,Bread Rolls Dinner White Fully Baked (9599),2,0.0,2.0,49.67,49.67,99.34,99.34,2,49.67,49.67,99.34,99.34,,160x35 gr,
146677,Dressing Caesar,2,0.0,2.0,10.94,10.94,21.88,21.88,2,10.94,10.94,21.88,21.88,,1.2Kg,
158959,Drink Orange Fizz Organic,2,10.0,2.0,27.01,29.711,54.02,59.422,1,27.01,29.711,27.01,29.711,,15x330 ml,
52757,Oil Olive Extra Virgin,2,0.0,10.0,38.96,38.96,389.6,389.6,10,38.96,38.96,389.6,389.6,,4 Lt,
155689,Cake Tea Apple & Berry,2,10.0,2.0,10.16,11.176,20.32,22.352,1,10.16,11.176,10.16,11.176,,1.08 Kg,
17093,Juice Lime,2,0.0,2.0,12.06,12.06,24.12,24.12,1,12.06,12.06,12.06,12.06,,1 Lt,
52198,Milk Uht Iced Coffee,3,10.0,2.0,43.11,47.421,86.22,94.842,2,75.6516726382,83.216839902,151.303345276,166.433679804,,,
21080,Paste Curry Red ,3,0.0,1.0,8.54,8.54,8.54,8.54,1,13.6071062145,13.6071062145,13.6071062145,13.6071062145,,,
98654,Beef Striploin Whole Chilled (app 20kg Ctn),3,0.0,1.0,20.87,20.87,20.87,20.87,1,36.9906140767,36.9906140767,36.9906140767,36.9906140767,,,
44145,Chicken Riblets Hot & Spicy,3,0.0,2.5,64.1,64.1,160.25,160.25,2.5,117.520720224,117.520720224,293.801800559,293.801800559,,,
106576,"Pizza Bases 9"" Gluten Free",3,0.0,1.0,90.49,90.49,90.49,90.49,1,170.087533834,170.087533834,170.087533834,170.087533834,,,
130080,Lamb Carvery Ckd (app 10kg Ctn) 4-5 Units/ctn,3,0.0,3.0,23.68,23.68,71.04,71.04,3,46.7649313735,46.7649313735,140.29479412,140.29479412,,,
22866,Salt Chicken,3,0.0,1.0,10.39,10.39,10.39,10.39,1,11.4361671141,11.4361671141,11.4361671141,11.4361671141,,,
7294,Tea Pot Bags,3,0.0,1.0,18.21,18.21,18.21,18.21,1,30.331387753,30.331387753,30.331387753,30.331387753,,,
115778,Cheese Manufacturers Blend 50/50,3,0.0,4.0,19.56,19.56,78.24,78.24,4,36.9374734946,36.9374734946,147.749893979,147.749893979,,,
105829,Paste Spice Tandoori Tikka Gluten Free,4,0.0,1.0,23.64,23.64,23.64,23.64,1,23.64,23.64,23.64,23.64,,,
10966,Paper Bags No 2 Hot Dog Glassine Satchel Printed,4,10.0,4.0,29.15,32.065,116.6,128.26,3,29.15,32.065,87.45,96.195,,,
138248,Cups Paper Hot Double Wall 460ml 16oz Black,4,10.0,1.0,5.79,6.369,5.79,6.369,1,5.79,6.369,5.79,6.369,,,
129104,Pasties Beef,4,10.0,2.0,20.75,22.825,41.5,45.65,2,20.75,22.825,41.5,45.65,,,
1382,Methylated Spirits,4,10.0,1.5,66.19,72.809,99.285,109.2135,1.5,66.19,72.809,99.285,109.2135,,,
79829,Pies Beef Mince Wrapped,4,10.0,0.5,29.25,32.175,14.625,16.0875,0.5,29.25,32.175,14.625,16.0875,,,
1769,Peaches Halves In Light Syrup,4,0.0,1.6,17.25,17.25,27.6,27.6,1.6,17.25,17.25,27.6,27.6,,,
23568,Beans Broad,4,0.0,4.0,10.45,10.45,41.8,41.8,4,10.45,10.45,41.8,41.8,,,
143837,Broccoli 40/60,4,0.0,2.0,15.31,15.31,30.62,30.62,2,15.31,15.31,30.62,30.62,,,
131720,Pavlova Petite,4,10.0,3.0,37.91,41.701,113.73,125.103,3,37.91,41.701,113.73,125.103,,,
159328,Mineral Water Raspberry Lite,4,10.0,2.0,22.36,24.596,44.72,49.192,2,22.36,24.596,44.72,49.192,,,
73383,Scourer Stainless Steel 50gr Giant,4,10.0,4.0,0.86,0.946,3.44,3.784,4,0.86,0.946,3.44,3.784,,,
148002,Milk Almond Barista Blend Blue Diamond,4,0.0,1.0,3.75,3.75,3.75,3.75,1,3.75,3.75,3.75,3.75,,,
71549,Olives Black Pitted Pet,4,0.0,1.0,15.24,15.24,15.24,15.24,1,15.24,15.24,15.24,15.24,,,
146034,Water Coconut 100%,4,0.0,1.0,44.81,44.81,44.81,44.81,1,44.81,44.81,44.81,44.81,,,
2868,Special K Kater-6-pak,5,0.0,1.0,100.74,100.74,100.74,100.74,1,100.74,100.74,100.74,100.74,,,
40740,Prawn P & C 60/90 Iqf Vannamei,5,0.0,1.5,22.4,22.4,33.6,33.6,1.5,38.4500014493,38.4500014493,57.6750021739,57.6750021739,,,
107,Wafers Ice Cream,5,10.0,3.0,2.37,2.607,7.11,7.821,3,2.46477371757,2.71125108932,7.3943211527,8.13375326797,,,
130541,Pizza Bbq Meat Lovers ,5,10.0,2.0,45.0,49.5,90.0,99.0,1,45.0,49.5,45.0,49.5,,,
147672,Cleaner Oven & Grill,5,10.0,1.0,15.57,17.127,15.57,17.127,1,15.57,17.127,15.57,17.127,,,
76512,Beans Cannellini,6,0.0,3.0,6.99,6.99,20.97,20.97,3,6.99,6.99,20.97,20.97,,,
72018,Biscuits Cheese Board Assortment,6,10.0,16.0,5.87,6.457,93.92,103.312,15,5.87,6.457,88.05,96.855,,,
122354,Tartlets Sundried Tomato & Caramelised Onion,6,10.0,10.0,76.66,84.326,766.6,843.26,10,76.66,84.326,766.6,843.26,,,
102769,Triangles Lamb & Rosemary ,6,10.0,1.2,47.05,51.755,56.46,62.106,1.2,47.05,51.755,56.46,62.106,,,
146591,Tomatoes Crushed Chunky,6,0.0,4.0,7.54,7.54,30.16,30.16,3,7.54,7.54,22.62,22.62,,,
25265,Dariole Moulds 6cm X 4.5cm,7,10.0,1.6,27.65,30.415,44.24,48.664,1.6,47.3484086891,52.0832495581,75.7574539026,83.3331992929,,,
11486,Steak Markers Rare,7,10.0,1.4,10.49,11.539,14.686,16.1546,0.4,10.49,11.539,4.196,4.6156,,,
154067,Paper Towel Hand Roll 90mt 1ply,7,10.0,5.0,34.47,37.917,172.35,189.585,5,34.47,37.917,172.35,189.585,,,
129937,Bread Banana Pear & Raspberry Pre Cut,7,10.0,3.0,22.26,24.486,66.78,73.458,3,22.26,24.486,66.78,73.458,,,
148057,Custard Uht Vanilla,7,0.0,1.0,3.59,3.59,3.59,3.59,1,3.59,3.59,3.59,3.59,,,
85735,Wipes Universal Centrefeed 160m,7,10.0,2.0,21.7,23.87,43.4,47.74,2,26.1119362852,28.7231299137,52.2238725704,57.4462598274,,,
155665,Bread Pear & Raspberry I/w,7,10.0,2.0,41.75,45.925,83.5,91.85,2,41.75,45.925,83.5,91.85,,,
87004,Ham Sliced Fine 97% Fat Free,7,0.0,5.0,47.55,47.55,237.75,237.75,4,47.55,47.55,190.2,190.2,,,
3911,Cumin Ground,7,0.0,1.6,11.98,11.98,19.168,19.168,1.6,11.98,11.98,19.168,19.168,,,
110373,Crackerbread Lavosh Snack Size,7,10.0,3.0,50.67,55.737,152.01,167.211,3,50.67,55.737,152.01,167.211,,,
159862,Topping Chocolate Milkshake,7,0.0,1.0,22.16,22.16,22.16,22.16,1,22.16,22.16,22.16,22.16,,,
142059,Puree Mixed Chilli,7,0.0,1.0,17.58,17.58,17.58,17.58,1,17.58,17.58,17.58,17.58,,,
265,Flour Plain,8,0.0,3.0,3.61,3.61,10.83,10.83,3,3.61,3.61,10.83,10.83,,,
73974,Flour Rice,8,0.0,4.0,2.09,2.09,8.36,8.36,4,2.09,2.09,8.36,8.36,,,
124996,Soup Chicken Noodle,8,0.0,1.0,34.83,34.83,34.83,34.83,1,34.83,34.83,34.83,34.83,,,
83517,Pork Spare Ribs Full Plate Frz (app 15kg Ctn),8,0.0,1.0,26.73,26.73,26.73,26.73,1,26.73,26.73,26.73,26.73,,,
10804,Napkins 1 Ply Lunch Light Blue,8,10.0,1.7,10.91,12.001,18.547,20.4017,1.7,10.91,12.001,18.547,20.4017,,,
73232,Plastic Sporks (alternatives),8,10.0,1.5,2.77,3.047,4.155,4.5705,1.5,2.77,3.047,4.155,4.5705,,,
109843,Paper Towel Hand Advanced Soft H1 Recycled,8,10.0,2.0,18.38,20.218,36.76,40.436,2,18.38,20.218,36.76,40.436,,,
108329,Butter P/c Portions ,8,0.0,2.5,22.85,22.85,57.125,57.125,2.5,22.85,22.85,57.125,57.125,,,
140281,Cous Cous Medium Mediterranei,8,0.0,3.0,2.93,2.93,8.79,8.79,3,2.93,2.93,8.79,8.79,,,
54101,Pavlova Large Round,8,10.0,3.0,17.88,19.668,53.64,59.004,3,17.88,19.668,53.64,59.004,,,
109838,Sticks Monterey Jack Cheese,8,0.0,3.0,29.16,29.16,87.48,87.48,3,29.16,29.16,87.48,87.48,,,
126964,Prawn Cutlet 21/25 Marinated Garlic B/t ,8,0.0,5.0,21.5,21.5,107.5,107.5,5,21.5,21.5,107.5,107.5,,,
159251,Noodles Hokkien,8,0.0,1.5,3.02,3.02,4.53,4.53,1.5,3.02,3.02,4.53,4.53,,,
79266,Chick Peas,8,0.0,0.3,6.35,6.35,1.9049999999999998,1.9049999999999998,0.3,6.35,6.35,1.905,1.905,,,
87137,Blueberries Iqf,8,0.0,1.0,12.8,12.8,12.8,12.8,1,12.8,12.8,12.8,12.8,,,
156011,"Bread Raisin Loaf Sliced 1""",9,0.0,2.5,15.65,15.65,39.125,39.125,2.5,15.65,15.65,39.125,39.125,,,
111484,Jelly Raspberry Concentrate Ultra Smart,9,0.0,1.5,9.12,9.12,13.68,13.68,1.5,9.12,9.12,13.68,13.68,,,
1320,Cake Mix Golden,9,0.0,1.6,41.09,41.09,65.74,65.74,0.6,41.09,41.09,24.654,24.654,,,
95256,Aioli Real,9,0.0,0.4,28.52,28.52,11.408,11.408,0.4,28.52,28.52,11.408,11.408,,,
6159,Coffee P/c Bags Mocha Kenya,9,0.0,1.5,43.5,43.5,65.25,65.25,1.5,43.5,43.5,65.25,65.25,,,
122464,Corn Kernels,9,0.0,3.0,2.33,2.33,6.99,6.99,3,2.33,2.33,6.99,6.99,,,
21729,Coriander Ground,9,0.0,3.0,9.54,9.54,28.62,28.62,3,9.79408360922,9.79408360922,29.3822508277,29.3822508277,,,
90257,Chocolate Buttons White Snowcap Compound ,10,0.0,2.0,104.3,104.3,208.6,208.6,2,104.3,104.3,208.6,208.6,,,
17571,Cheese Pizza Diced,10,0.0,2.0,134.42,134.42,268.84,268.84,2,134.42,134.42,268.84,268.84,,,
5413,Baked Beans,10,0.0,2.0,4.0,4.0,8.0,8.0,2,4.0,4.0,8.0,8.0,,,
158919,Drink Orange Juice Kids,10,10.0,16.0,10.5,11.55,168.0,184.8,15,10.5,11.55,157.5,173.25,,,
1111,Cake Chocolate Tray,10,10.0,3.0,30.71,33.781,92.13,101.343,3,30.71,33.781,92.13,101.343,,,
145453,Freckles,10,10.0,2.0,15.97,17.567,31.94,35.134,2,15.97,17.567,31.94,35.134,,,
126995,Margarine P/c Canola,10,0.0,16.0,35.58,35.58,569.28,569.28,15,35.58,35.58,533.7,533.7,,,
160572,Pasties Armadillo,11,10.0,3.0,73.25,80.575,219.75,241.72500000000002,3,73.25,80.575,219.75,241.725,,36 X 170gr,
26662,Sponge Scourer 150x100mm,12,10.0,10.0,1.34,1.474,13.4,14.74,10,1.34,1.474,13.4,14.74,,,
94795,Cake Chocolate Tray,12,10.0,5.0,27.87,30.657,139.35,153.285,5,27.87,30.657,139.35,153.285,,,
